Iteration,temps total,temps attente agv2,stock max warehouse
6187,6100.19,86.86,1
6188,6126.73,91.76,1
6189,6134.67,90.56,1
6190,6117.26,87.47,1
6191,6101.24,88.57,1
6192,6126.14,89.83,1
6193,6201.99,85.98,1
6194,6073.46,88.66,1
6195,6103.43,91.72,1
6196,6147.36,90.75,1
6197,6154.83,88.96,1
6198,6160.85,100.54,1
6199,6119.23,87.71,1
6200,6109.79,82.55,1
6201,6116.42,90.21,1
6202,6145.56,91.23,1
6203,6139.44,94.46,1
6204,6075.29,93.80,1
6205,6181.12,95.30,1
6206,6118.42,85.41,1
6207,6103.93,93.55,1
6208,6081.66,91.64,1
6209,6090.35,91.57,1
6210,6083.19,91.81,1
6211,6136.97,92.65,1
6212,6056.55,92.46,1
6213,6075.77,83.08,1
6214,6109.44,94.56,1
6215,6085.96,85.39,1
6216,6106.08,95.27,1
6217,6131.09,82.88,1
6218,6123.11,91.63,1
6219,6149.01,91.05,1
6220,6074.93,86.26,1
6221,6111.36,89.17,1
6222,6084.15,90.84,1
6223,6118.25,88.24,1
6224,6113.66,92.42,1
6225,6145.35,92.69,1
6226,6082.15,93.90,1
6227,6102.04,84.15,1
6228,6150.02,84.24,1
6229,6147.63,94.19,1
6230,6109.38,91.57,1
6231,6135.57,88.28,1
6232,6145.43,94.16,1
6233,6126.33,95.20,1
6234,6095.73,94.18,1
6235,6181.45,92.00,1
6236,6057.46,87.64,1
6237,6112.67,94.26,1
6238,6118.59,92.13,1
6239,6089.88,91.72,1
6240,6165.70,87.10,1
6241,6140.95,97.96,1
6242,6130.24,96.13,1
6243,6132.00,91.71,1
6244,6121.61,85.19,1
6245,6088.73,88.50,1
6246,6151.91,89.26,1
6247,6108.79,89.26,1
6248,6131.40,87.88,1
6249,6134.16,88.94,1
6250,6076.43,88.02,1
6251,6115.90,93.27,1
6252,6094.73,93.09,1
6253,6106.41,92.75,1
6254,6093.58,92.41,1
6255,6091.58,97.91,1
6256,6156.50,91.08,1
6257,6117.12,89.46,1
6258,6079.73,90.96,1
6259,6124.32,88.95,1
6260,6141.28,96.50,1
6261,6099.32,91.60,1
6262,6075.11,86.96,1
6263,6094.99,84.33,1
6264,6091.62,96.23,1
6265,6090.44,94.95,1
6266,6088.61,92.22,1
6267,6156.53,94.27,1
6268,6071.19,87.43,1
6269,6133.29,91.82,1
6270,6121.30,91.41,1
6271,6123.46,96.19,1
6272,6091.24,91.09,1
6273,6132.28,88.85,1
6274,6109.00,91.50,1
6275,6133.56,85.79,1
6276,6161.79,96.35,1
6277,6094.87,95.44,1
6278,6122.52,96.75,1
6279,6130.80,91.47,1
6280,6118.25,83.95,1
6281,6028.87,85.11,1
6282,6074.07,94.48,1
6283,6148.16,88.70,1
6284,6113.82,96.05,1
6285,6164.24,97.52,1
6286,6052.92,90.66,1
6287,6096.78,81.03,1
6288,6099.54,92.41,1
6289,6130.68,89.05,1
6290,6091.60,86.42,1
6291,6066.22,89.01,1
6292,6131.51,88.65,1
6293,6117.11,89.17,1
6294,6100.55,85.38,1
6295,6122.48,92.40,1
6296,6141.84,95.25,1
6297,6096.19,92.60,1
6298,6141.50,82.18,1
6299,6122.60,94.68,1
6300,6160.14,93.25,1
6301,6108.13,88.61,1
6302,6129.59,96.97,1
6303,6181.50,97.01,1
6304,6102.00,86.47,1
6305,6091.72,92.78,1
6306,6146.51,97.03,1
6307,6153.01,92.45,1
6308,6100.30,91.85,1
6309,6075.36,88.96,1
6310,6154.06,92.44,1
6311,6151.65,90.79,1
6312,6105.57,90.01,1
6313,6122.61,85.82,1
6314,6119.56,92.21,1
6315,6103.73,87.08,1
6316,6061.60,85.04,1
6317,6157.24,88.61,1
6318,6144.50,99.82,1
6319,6133.88,94.87,1
6320,6101.48,93.40,1
6321,6152.81,93.10,1
6322,6100.67,91.34,1
6323,6172.77,94.23,2
6324,6107.27,88.92,1
6325,6073.72,91.06,1
6326,6153.27,89.60,1
6327,6128.62,86.65,1
6328,6096.25,88.76,1
6329,6112.95,88.58,1
6330,6160.07,88.36,1
6331,6123.53,89.32,1
6332,6122.06,93.59,1
6333,6070.30,89.10,1
6334,6096.05,86.69,1
6335,6118.02,90.90,1
6336,6130.50,99.66,1
6337,6088.68,87.26,1
6338,6146.99,94.38,1
6339,6083.54,88.84,1
6340,6148.59,93.06,1
6341,6098.20,89.85,1
6342,6111.82,83.73,1
6343,6116.73,94.38,1
6344,6055.08,88.02,1
6345,6108.50,90.07,1
6346,6134.37,94.07,1
6347,6075.37,93.16,1
6348,6123.00,92.64,1
6349,6101.85,83.58,1
6350,6103.65,90.08,1
6351,6142.96,90.79,1
6352,6140.67,90.89,1
6353,6145.46,100.62,1
6354,6130.88,89.33,1
6355,6061.95,85.59,1
6356,6093.33,94.92,1
6357,6133.60,94.67,1
6358,6131.65,94.04,1
6359,6071.66,83.65,1
6360,6127.22,88.51,1
6361,6124.70,88.19,1
6362,6088.23,86.41,1
6363,6127.05,86.87,1
6364,6073.33,90.49,1
6365,6153.32,94.75,1
6366,6136.31,93.21,1
6367,6127.16,93.64,1
6368,6114.67,88.50,1
6369,6114.50,92.88,1
6370,6100.40,79.90,1
6371,6134.07,95.16,1
6372,6116.29,92.31,1
6373,6142.60,92.07,1
6374,6170.53,90.74,1
6375,6103.56,93.80,1
6376,6123.57,99.93,1
6377,6141.38,83.17,1
6378,6150.75,93.09,1
6379,6136.32,90.97,1
6380,6122.10,92.24,1
6381,6145.60,92.70,1
6382,6169.85,85.40,1
6383,6063.67,83.00,1
6384,6105.91,90.76,1
6385,6109.98,93.68,1
6386,6134.68,89.02,1
6387,6132.72,95.39,1
6388,6124.28,88.37,1
6389,6108.57,88.95,1
6390,6133.63,95.88,1
6391,6102.93,81.48,1
6392,6094.94,90.41,1
6393,6057.26,89.14,1
6394,6124.44,94.67,1
6395,6127.57,97.55,1
6396,6139.48,95.03,1
6397,6158.40,98.70,1
6398,6149.25,83.89,1
6399,6113.37,93.15,1
6400,6095.67,92.03,1
6401,6099.41,92.38,1
6402,6139.86,94.01,1
6403,6089.32,85.77,1
6404,6111.66,84.59,1
6405,6144.17,95.04,1
6406,6126.83,96.95,1
6407,6122.64,87.79,1
6408,6101.96,97.66,1
6409,6124.61,96.63,1
6410,6077.84,96.21,1
6411,6066.60,92.70,1
6412,6124.86,92.72,1
6413,6144.25,85.81,1
6414,6166.65,93.22,1
6415,6080.87,92.42,1
6416,6088.75,94.21,1
6417,6193.51,93.85,1
6418,6091.62,95.12,1
6419,6077.92,87.86,1
6420,6123.12,95.29,1
6421,6109.69,92.49,1
6422,6142.88,91.67,1
6423,6110.29,87.54,1
6424,6150.19,87.36,1
6425,6105.88,85.54,1
6426,6095.08,93.82,1
6427,6080.14,93.11,1
6428,6147.98,87.80,1
6429,6117.92,92.80,1
6430,6109.87,83.78,1
6431,6096.39,94.21,1
6432,6112.79,89.88,1
6433,6148.05,98.36,1
6434,6126.06,91.68,1
6435,6149.29,82.90,1
6436,6108.74,89.60,1
6437,6158.81,91.45,1
6438,6121.42,90.22,1
6439,6114.19,86.76,1
6440,6105.42,81.94,1
6441,6180.47,92.42,1
6442,6144.21,88.60,1
6443,6108.69,86.94,1
6444,6117.06,90.21,1
6445,6095.56,85.27,1
6446,6133.26,82.52,1
6447,6085.83,83.94,1
6448,6129.15,89.30,1
6449,6129.79,92.64,1
6450,6114.64,94.42,1
6451,6120.97,90.55,1
6452,6130.29,88.62,1
6453,6091.04,91.63,1
6454,6114.52,93.49,1
6455,6074.64,84.86,1
6456,6099.98,88.62,1
6457,6130.84,95.90,1
6458,6111.04,92.09,1
6459,6094.28,89.46,1
6460,6108.35,83.77,1
6461,6131.35,84.95,1
6462,6145.31,88.93,1
6463,6103.92,95.19,1
6464,6082.37,95.85,1
6465,6126.58,93.59,1
6466,6128.20,87.46,1
6467,6100.23,90.26,1
6468,6129.14,93.12,1
6469,6063.34,87.90,1
6470,6142.93,91.18,1
6471,6124.44,87.72,1
6472,6070.25,94.14,1
6473,6091.60,84.93,1
6474,6111.97,88.43,1
6475,6076.98,94.89,1
6476,6075.83,89.53,1
6477,6082.52,88.15,1
6478,6147.88,96.16,1
6479,6132.56,92.28,1
6480,6068.97,84.27,1
6481,6144.94,81.81,1
6482,6141.93,86.95,1
6483,6149.56,89.76,1
6484,6115.17,93.14,1
6485,6102.86,91.26,1
6486,6114.80,82.53,1
6487,6091.00,94.57,1
6488,6113.44,84.45,1
6489,6163.06,92.43,1
6490,6102.53,97.17,1
6491,6148.31,91.09,1
6492,6079.93,83.70,1
6493,6134.78,94.94,1
6494,6105.84,96.04,1
6495,6113.81,92.99,1
6496,6109.68,88.83,1
6497,6106.06,87.27,1
6498,6175.74,90.38,1
6499,6122.15,90.88,1
6500,6135.73,91.01,1
6501,6145.47,102.03,1
6502,6090.21,88.00,1
6503,6136.70,91.58,1
6504,6108.09,86.45,1
6505,6129.69,93.49,1
6506,6103.28,83.85,1
6507,6117.96,85.17,1
6508,6094.71,83.99,1
6509,6151.57,91.83,1
6510,6119.27,90.32,1
6511,6124.51,91.82,1
6512,6091.30,90.51,1
6513,6103.44,91.67,1
6514,6144.31,90.09,1
6515,6072.89,89.41,1
6516,6068.28,88.52,1
6517,6125.13,87.73,1
6518,6054.94,88.49,1
6519,6091.43,86.19,1
6520,6122.21,96.78,1
6521,6096.78,90.20,1
6522,6076.83,86.57,1
6523,6103.81,89.27,1
6524,6158.74,87.06,1
6525,6115.01,91.31,1
6526,6117.95,89.82,1
6527,6096.85,84.60,1
6528,6117.41,86.96,1
6529,6126.17,87.58,1
6530,6116.53,90.89,1
6531,6136.39,99.95,1
6532,6144.29,94.68,1
6533,6116.45,85.69,1
6534,6075.78,90.01,1
6535,6167.26,94.82,1
6536,6141.11,83.95,1
6537,6070.40,91.08,1
6538,6102.08,91.20,1
6539,6099.41,86.77,1
6540,6127.72,89.10,1
6541,6117.90,87.26,1
6542,6172.59,98.95,1
6543,6087.11,86.84,1
6544,6059.13,83.78,1
6545,6129.57,86.61,1
6546,6146.20,90.34,1
6547,6128.74,104.20,1
6548,6081.75,86.38,1
6549,6160.48,94.35,1
6550,6066.13,96.85,1
6551,6126.58,85.20,1
6552,6128.03,94.41,1
6553,6157.43,91.13,1
6554,6128.50,93.77,1
6555,6131.81,98.25,1
6556,6110.85,95.30,1
6557,6087.90,85.70,1
6558,6148.50,87.68,1
6559,6127.36,93.44,1
6560,6120.36,89.67,1
6561,6087.53,89.68,1
6562,6115.60,90.51,1
6563,6087.14,96.16,1
6564,6156.76,93.89,1
6565,6130.05,96.86,1
6566,6085.95,88.71,1
6567,6121.89,94.87,1
6568,6154.37,92.66,1
6569,6136.33,89.38,1
6570,6109.84,92.54,1
6571,6137.84,89.26,1
6572,6155.93,80.02,1
6573,6088.55,87.05,1
6574,6097.95,85.06,1
6575,6121.32,86.92,1
6576,6097.18,92.57,1
6577,6130.70,98.57,1
6578,6101.01,86.17,1
6579,6184.97,85.31,1
6580,6135.52,93.06,1
6581,6160.64,89.20,1
6582,6117.37,87.60,1
6583,6108.27,98.53,1
6584,6096.89,92.08,1
6585,6133.56,95.12,1
6586,6090.94,96.50,1
6587,6142.50,88.33,1
6588,6108.64,90.57,1
6589,6098.52,80.12,1
6590,6185.59,97.68,1
6591,6184.01,93.83,1
6592,6109.53,82.65,1
6593,6111.62,90.96,1
6594,6141.97,95.01,1
6595,6133.34,89.66,1
6596,6119.38,91.26,1
6597,6134.76,88.79,1
6598,6107.62,84.63,1
6599,6094.87,97.44,1
6600,6193.93,91.56,1
6601,6124.43,96.74,1
6602,6126.69,85.73,1
6603,6116.65,86.47,1
6604,6120.44,93.13,1
6605,6108.05,90.19,1
6606,6162.05,89.09,1
6607,6054.62,90.15,1
6608,6104.56,92.50,1
6609,6143.44,86.96,1
6610,6160.90,90.72,1
6611,6143.87,82.57,1
6612,6141.94,94.16,1
6613,6092.27,83.62,1
6614,6097.45,93.70,1
6615,6131.77,86.00,1
6616,6125.22,96.33,1
6617,6120.65,93.49,1
6618,6144.32,95.32,1
6619,6121.79,86.87,1
6620,6111.27,89.96,1
6621,6167.04,88.65,1
6622,6084.82,96.70,1
6623,6129.44,84.35,1
6624,6111.18,87.89,1
6625,6145.66,89.70,1
6626,6102.95,87.12,1
6627,6166.21,94.04,1
6628,6064.03,83.28,1
6629,6132.07,89.00,1
6630,6112.13,103.69,1
6631,6057.61,84.73,1
6632,6141.31,86.15,1
6633,6114.97,96.25,1
6634,6128.70,90.03,1
6635,6159.56,88.58,1
6636,6171.85,82.48,1
6637,6105.67,97.80,1
6638,6206.88,99.30,1
6639,6105.16,93.72,1
6640,6107.89,89.31,1
6641,6114.55,94.50,1
6642,6122.01,85.37,1
6643,6108.70,86.45,1
6644,6121.12,92.25,1
6645,6124.40,99.31,1
6646,6114.78,91.11,1
6647,6129.80,93.87,1
6648,6133.11,91.96,1
6649,6169.60,90.86,1
6650,6130.61,85.91,1
6651,6101.39,98.10,1
6652,6118.40,93.04,1
6653,6054.99,85.62,1
6654,6128.78,87.10,1
6655,6072.39,88.82,1
6656,6085.91,91.05,1
6657,6146.81,95.09,1
6658,6069.83,90.21,1
6659,6146.23,91.33,1
6660,6122.15,88.98,1
6661,6126.04,92.71,1
6662,6135.42,92.82,1
6663,6136.25,95.21,1
6664,6089.75,89.08,1
6665,6083.09,93.38,1
6666,6148.52,91.52,1
6667,6116.54,95.18,1
6668,6104.09,81.23,1
6669,6095.01,89.03,1
6670,6129.18,88.94,1
6671,6100.88,92.72,1
6672,6154.64,83.89,1
6673,6116.56,98.10,1
6674,6094.18,95.75,1
6675,6096.39,91.98,1
6676,6120.98,89.94,1
6677,6161.99,94.67,1
6678,6120.92,86.10,2
6679,6097.07,91.14,1
6680,6133.70,86.53,1
6681,6065.78,86.04,1
6682,6121.12,88.40,1
6683,6125.08,86.03,1
6684,6115.42,90.22,1
6685,6208.65,89.76,1
6686,6034.64,90.16,1
6687,6172.81,92.47,1
6688,6128.52,90.82,1
6689,6138.29,92.50,1
6690,6091.08,95.13,1
6691,6122.16,92.55,1
6692,6152.70,93.28,1
6693,6143.38,98.92,1
6694,6097.61,86.37,1
6695,6130.48,93.41,1
6696,6127.15,87.52,1
6697,6124.01,90.41,1
6698,6114.79,91.62,1
6699,6068.64,89.64,1
6700,6143.51,97.91,1
6701,6122.33,91.07,1
6702,6113.09,96.47,1
6703,6089.73,92.40,1
6704,6130.12,92.57,1
6705,6119.89,95.07,1
6706,6103.80,86.82,1
6707,6161.49,92.69,1
6708,6135.43,97.73,1
6709,6165.50,94.84,1
6710,6167.95,102.04,1
6711,6118.37,81.72,1
6712,6108.62,91.81,1
6713,6144.28,94.57,1
6714,6102.35,92.28,1
6715,6135.56,85.38,1
6716,6110.30,88.02,1
6717,6127.11,79.66,1
6718,6078.61,94.35,1
6719,6098.53,94.45,1
6720,6107.10,88.59,1
6721,6087.44,89.61,1
6722,6160.08,98.77,1
6723,6169.49,96.78,1
6724,6142.11,86.04,1
6725,6110.65,89.02,1
6726,6141.78,94.06,1
6727,6125.48,95.31,1
6728,6116.48,94.28,1
6729,6107.84,86.00,1
6730,6089.11,87.91,1
6731,6145.71,84.94,1
6732,6130.67,89.82,1
6733,6156.14,89.20,1
6734,6114.50,87.04,1
6735,6144.53,94.45,1
6736,6089.02,83.47,1
6737,6115.63,95.03,1
6738,6134.93,91.37,1
6739,6162.62,94.87,1
6740,6098.52,96.78,1
6741,6084.83,92.50,1
6742,6109.27,91.96,1
6743,6121.40,91.98,1
6744,6080.79,89.24,1
6745,6079.75,94.97,1
6746,6098.12,83.23,1
6747,6150.74,96.23,1
6748,6121.08,94.43,1
6749,6122.43,101.84,1
6750,6131.99,89.98,1
6751,6115.10,93.00,1
6752,6125.28,79.88,1
6753,6068.96,87.97,1
6754,6133.40,88.40,1
6755,6152.85,93.84,1
6756,6134.75,88.01,1
6757,6149.78,96.69,1
6758,6085.47,90.16,1
6759,6132.59,91.41,1
6760,6062.36,87.29,1
6761,6148.95,89.94,1
6762,6124.21,85.10,1
6763,6181.68,83.35,1
6764,6132.41,92.59,1
6765,6081.20,92.72,1
6766,6138.98,90.56,1
6767,6130.13,86.93,1
6768,6129.37,87.38,1
6769,6108.41,87.68,1
6770,6146.99,88.73,1
6771,6091.68,86.49,1
6772,6094.00,89.15,1
6773,6149.22,91.93,1
6774,6131.82,90.01,1
6775,6100.71,89.99,1
6776,6097.42,91.27,1
6777,6082.91,84.50,1
6778,6125.34,97.75,1
6779,6104.61,92.18,1
6780,6131.22,90.00,1
6781,6126.23,94.14,1
6782,6146.09,89.43,1
6783,6051.09,86.49,1
6784,6115.19,91.07,1
6785,6113.78,86.09,1
6786,6092.65,87.63,1
6787,6040.96,88.69,1
6788,6160.85,91.20,1
6789,6064.55,96.94,1
6790,6168.61,89.88,2
6791,6130.31,85.49,1
6792,6107.23,86.44,1
6793,6077.18,88.82,1
6794,6080.10,90.01,1
6795,6104.74,95.11,1
6796,6100.44,90.82,1
6797,6146.21,95.14,1
6798,6141.37,85.30,1
6799,6114.81,88.54,1
6800,6105.24,89.49,1
6801,6109.69,87.39,1
6802,6075.40,95.44,1
6803,6145.30,89.33,1
6804,6123.79,83.97,1
6805,6169.36,93.66,1
6806,6142.94,90.77,1
6807,6075.43,86.19,1
6808,6133.61,90.60,1
6809,6052.85,87.22,1
6810,6063.74,92.16,1
6811,6061.16,91.96,1
6812,6144.67,88.23,1
6813,6122.32,89.15,1
6814,6095.71,94.09,1
6815,6085.64,91.40,1
6816,6180.33,94.79,1
6817,6119.68,89.28,1
6818,6151.88,82.42,1
6819,6207.83,86.38,1
6820,6171.75,88.18,1
6821,6139.02,95.94,1
6822,6120.54,91.68,1
6823,6078.16,87.41,1
6824,6087.74,85.41,1
6825,6070.51,88.03,1
6826,6110.39,93.16,1
6827,6055.20,92.00,1
6828,6130.02,93.96,1
6829,6162.71,95.87,1
6830,6115.62,83.09,1
6831,6087.29,83.35,1
6832,6125.73,92.43,1
6833,6118.45,93.36,1
6834,6145.58,98.13,1
6835,6120.58,92.13,1
6836,6127.89,93.33,1
6837,6126.54,91.15,1
6838,6128.54,91.90,1
6839,6157.91,91.41,1
6840,6112.02,92.06,1
6841,6146.43,93.62,1
6842,6104.41,90.10,1
6843,6106.81,92.41,1
6844,6118.25,88.50,1
6845,6156.19,92.94,1
6846,6131.82,88.65,1
6847,6111.34,92.46,1
6848,6089.09,92.62,1
6849,6095.30,88.79,1
6850,6173.26,92.19,1
6851,6102.93,90.20,1
6852,6128.21,91.32,1
6853,6160.51,88.18,1
6854,6085.57,93.65,1
6855,6084.84,87.24,1
6856,6117.62,85.48,1
6857,6109.53,87.50,1
6858,6154.81,92.04,1
6859,6164.04,100.50,1
6860,6140.21,89.23,1
6861,6128.87,96.83,1
6862,6076.48,89.98,1
6863,6125.34,87.60,1
6864,6131.26,90.84,1
6865,6126.38,90.11,1
6866,6127.17,89.36,1
6867,6053.71,86.81,1
6868,6152.86,100.38,1
6869,6077.18,82.88,1
6870,6034.09,89.37,1
6871,6110.46,88.88,1
6872,6134.91,91.83,1
6873,6107.97,94.06,1
6874,6055.17,88.12,1
6875,6138.54,90.66,1
6876,6104.02,89.70,1
6877,6133.67,91.36,1
6878,6126.33,83.62,1
6879,6133.25,88.48,1
6880,6093.78,97.22,1
6881,6130.90,100.95,1
6882,6111.10,89.92,1
6883,6114.54,85.89,1
6884,6101.29,87.77,1
6885,6107.08,96.46,1
6886,6094.71,89.17,1
6887,6071.19,91.34,1
6888,6047.85,80.24,1
6889,6111.21,93.47,1
6890,6105.63,87.40,1
6891,6150.96,96.89,1
6892,6162.88,91.61,1
6893,6040.73,86.23,1
6894,6152.43,88.00,1
6895,6080.18,88.88,1
6896,6128.78,96.68,1
6897,6070.57,89.26,1
6898,6108.71,98.37,1
6899,6126.12,84.43,1
6900,6068.12,88.06,1
6901,6096.77,92.37,1
6902,6117.81,86.69,1
6903,6106.86,84.38,1
6904,6139.21,90.90,1
6905,6093.25,90.63,1
6906,6108.19,88.32,1
6907,6108.60,85.90,1
6908,6089.80,86.17,1
6909,6130.53,91.76,1
6910,6166.78,89.64,1
6911,6080.12,90.57,1
6912,6099.85,82.18,1
6913,6107.56,94.53,1
6914,6105.30,94.06,1
6915,6121.09,90.32,1
6916,6125.98,88.78,1
6917,6056.25,88.46,1
6918,6107.95,87.66,1
6919,6061.80,95.61,1
6920,6102.00,94.28,1
6921,6161.81,89.38,1
6922,6170.72,94.84,1
6923,6101.87,90.27,1
6924,6117.30,94.69,1
6925,6109.13,93.94,1
6926,6103.27,88.02,1
6927,6206.85,92.76,1
6928,6162.17,90.38,1
6929,6158.96,89.18,1
6930,6109.99,91.94,1
6931,6168.42,92.46,1
6932,6117.75,84.04,1
6933,6109.94,88.30,1
6934,6071.69,90.93,1
6935,6086.74,88.41,1
6936,6138.46,90.52,1
6937,6127.71,90.69,1
6938,6119.72,90.90,1
6939,6110.67,91.49,1
6940,6133.14,89.28,1
6941,6096.18,95.35,1
6942,6128.68,93.34,1
6943,6172.16,99.95,1
6944,6118.45,87.77,1
6945,6145.94,85.83,1
6946,6142.40,84.07,1
6947,6152.29,101.45,1
6948,6105.88,88.78,1
6949,6163.11,88.32,1
6950,6112.88,96.80,1
6951,6128.30,83.21,1
6952,6136.28,87.28,1
6953,6117.13,85.17,1
6954,6069.48,86.16,1
6955,6087.93,95.47,1
6956,6120.71,99.37,1
6957,6090.00,84.24,1
6958,6113.80,90.83,1
6959,6107.45,95.05,1
6960,6095.64,87.00,1
6961,6133.68,94.83,1
6962,6137.42,91.83,1
6963,6156.72,89.23,1
6964,6103.82,95.25,1
6965,6096.85,84.48,1
6966,6124.26,89.19,1
6967,6083.90,87.36,1
6968,6054.54,86.10,1
6969,6132.07,89.13,1
6970,6128.22,92.40,1
6971,6103.82,86.59,1
6972,6162.58,92.10,1
6973,6109.45,90.87,1
6974,6119.46,91.98,1
6975,6108.33,96.95,1
6976,6164.93,87.40,1
6977,6124.22,85.22,1
6978,6131.42,90.19,1
6979,6131.75,88.80,1
6980,6098.85,94.49,1
6981,6088.13,85.66,1
6982,6129.60,90.29,1
6983,6160.78,91.50,1
6984,6103.72,88.94,1
6985,6149.91,91.14,1
6986,6109.01,93.92,1
6987,6109.53,89.24,1
6988,6123.02,94.45,1
6989,6087.03,89.79,1
6990,6129.10,94.32,1
6991,6146.30,89.69,1
6992,6123.22,85.83,1
6993,6155.30,88.39,1
6994,6124.30,94.02,1
6995,6100.29,88.77,1
6996,6098.23,93.29,1
6997,6086.28,91.38,1
6998,6116.34,95.61,1
6999,6075.45,85.66,1
7000,6115.91,85.14,1
7001,6139.34,92.22,1
7002,6141.81,89.10,1
7003,6105.48,89.48,1
7004,6096.40,90.13,1
7005,6133.48,88.25,1
7006,6101.48,93.37,1
7007,6172.66,92.68,1
7008,6166.65,87.72,2
7009,6086.83,86.23,1
7010,6103.60,86.81,1
7011,6147.50,87.94,1
7012,6107.41,88.83,1
7013,6122.84,89.24,1
7014,6118.75,90.53,1
7015,6098.17,91.17,1
7016,6132.19,85.49,1
7017,6127.16,83.97,1
7018,6156.57,96.91,1
7019,6095.17,80.43,1
7020,6105.58,89.96,1
7021,6136.58,93.39,1
7022,6089.00,91.64,1
7023,6101.00,89.50,1
7024,6123.81,87.30,1
7025,6128.09,90.39,1
7026,6116.32,84.24,1
7027,6191.37,87.28,1
7028,6110.05,93.79,1
7029,6120.04,86.35,1
7030,6148.23,92.90,1
7031,6134.29,84.72,1
7032,6102.71,85.18,1
7033,6112.50,98.62,1
7034,6123.29,84.11,1
7035,6135.37,93.94,1
7036,6062.81,98.52,1
7037,6130.18,91.55,1
7038,6125.70,97.59,1
7039,6177.82,94.17,1
7040,6090.08,85.76,1
7041,6102.13,89.83,1
7042,6144.50,91.47,1
7043,6112.08,89.39,1
7044,6089.82,89.80,1
7045,6165.96,86.51,1
7046,6135.13,97.13,1
7047,6100.85,88.76,1
7048,6198.20,93.83,1
7049,6124.28,83.19,1
7050,6138.62,90.45,1
7051,6102.66,83.21,1
7052,6122.26,94.28,1
7053,6089.47,88.22,1
7054,6124.09,90.97,1
7055,6143.48,89.69,1
7056,6149.17,96.71,1
7057,6131.73,81.41,1
7058,6116.13,90.57,1
7059,6147.91,92.14,1
7060,6114.53,89.13,1
7061,6148.54,90.40,1
7062,6146.43,86.76,1
7063,6146.69,95.52,1
7064,6132.80,96.31,1
7065,6127.24,97.90,1
7066,6155.99,90.50,1
7067,6144.38,92.29,1
7068,6135.14,94.11,2
7069,6070.37,90.18,1
7070,6133.18,97.22,1
7071,6104.14,92.96,1
7072,6162.84,88.06,1
7073,6088.74,89.80,1
7074,6142.24,97.46,1
7075,6089.26,92.06,1
7076,6113.04,93.74,1
7077,6105.49,89.24,1
7078,6142.41,85.27,1
7079,6124.83,93.40,1
7080,6121.85,95.88,1
7081,6138.30,84.43,1
7082,6174.71,93.73,1
7083,6125.31,95.88,1
7084,6163.98,96.14,1
7085,6101.14,89.68,1
7086,6147.95,95.33,1
7087,6104.65,97.35,1
7088,6102.80,78.77,1
7089,6122.95,94.14,1
7090,6080.90,86.16,1
7091,6126.64,97.19,1
7092,6103.28,91.17,1
7093,6096.70,87.50,1
7094,6101.77,90.19,1
7095,6114.22,90.00,1
7096,6112.76,90.44,1
7097,6065.87,93.21,1
7098,6098.91,92.71,1
7099,6091.15,90.66,1
7100,6141.85,95.95,1
7101,6107.62,86.96,1
7102,6068.72,93.91,1
7103,6116.60,87.26,1
7104,6096.35,87.36,1
7105,6098.93,89.75,1
7106,6096.88,93.05,1
7107,6148.98,88.91,1
7108,6123.77,95.20,1
7109,6141.40,93.77,1
7110,6124.66,91.52,1
7111,6060.82,85.83,1
7112,6102.96,95.24,1
7113,6122.74,85.23,1
7114,6148.75,96.77,1
7115,6092.40,84.66,1
7116,6137.63,84.69,2
7117,6072.10,92.17,1
7118,6154.87,93.30,1
7119,6132.91,86.61,1
7120,6116.83,90.23,1
7121,6104.62,87.25,1
7122,6138.22,92.25,1
7123,6168.31,93.32,1
7124,6095.51,90.59,1
7125,6118.63,89.71,1
7126,6157.89,91.33,1
7127,6128.43,88.97,1
7128,6122.05,90.88,1
7129,6143.89,94.24,1
7130,6084.20,87.42,1
7131,6127.93,92.75,1
7132,6128.73,91.64,1
7133,6114.51,89.72,1
7134,6035.11,89.75,1
7135,6102.88,83.74,1
7136,6145.05,92.30,1
7137,6153.83,90.16,1
7138,6151.46,88.72,1
7139,6102.10,92.40,1
7140,6151.26,91.87,1
7141,6144.09,101.37,1
7142,6122.92,95.59,1
7143,6110.91,89.60,1
7144,6155.72,91.14,1
7145,6129.73,87.59,1
7146,6057.10,90.93,1
7147,6115.81,87.88,1
7148,6061.76,88.04,1
7149,6101.57,90.17,1
7150,6143.07,94.01,1
7151,6108.31,87.16,1
7152,6128.69,83.81,1
7153,6123.31,97.19,1
7154,6172.21,93.01,1
7155,6085.33,91.37,1
7156,6128.43,85.57,1
7157,6164.92,96.47,1
7158,6106.18,87.26,1
7159,6086.07,92.45,1
7160,6111.93,94.69,1
7161,6160.70,100.84,1
7162,6125.67,92.21,1
7163,6085.75,85.14,1
7164,6108.00,90.77,1
7165,6126.82,95.95,1
7166,6105.03,85.16,1
7167,6135.00,90.93,1
7168,6142.58,89.70,1
7169,6144.52,89.91,1
7170,6139.10,90.72,1
7171,6110.14,91.59,1
7172,6087.00,86.63,1
7173,6138.88,90.66,1
7174,6093.83,89.87,1
7175,6169.78,88.30,1
7176,6128.70,89.90,1
7177,6124.34,96.96,1
7178,6208.45,100.00,1
7179,6095.11,92.10,1
7180,6152.34,84.50,1
7181,6109.91,100.87,1
7182,6099.25,95.91,1
7183,6117.66,93.21,1
7184,6108.66,90.78,1
